                          Best                     0,0         1,0         2,0         3,0       0,0.1       1,0.1       2,0.1       3,0.1       0,0.2       1,0.2       2,0.2       3,0.2       0,0.3       1,0.3       2,0.3       3,0.3       0,0.4       1,0.4       2,0.4       3,0.4
0025_0075_C103_STW_SC.txt [3,0: (3, 266)]     (3, 430)    (3, 316)    (3, 290)    (3, 266)    (3, 418)    (4, 356)    (4, 355)    (4, 398)    (4, 356)    (4, 356)    (4, 412)    (4, 404)    (4, 356)    (4, 356)    (4, 412)    (4, 352)    (4, 352)    (4, 411)    (4, 411)    (4, 371)
0025_0075_C104_CTW_CC.txt [2,0.1: (3, 297)]    (4, 363)    (4, 359)    (3, 352)    (3, 326)    (3, 315)    (3, 484)    (3, 297)    (3, 322)    (3, 366)    (3, 347)    (3, 354)    (3, 354)    (3, 480)    (3, 484)    (3, 484)    (3, 484)    (3, 480)    (3, 484)    (3, 484)    (3, 484)
0025_0075_C104_CTW_SC.txt [0,0.4: (2, 278)]    (3, 269)    (3, 303)    (3, 240)    (3, 298)    (3, 334)    (3, 293)    (3, 336)    (3, 336)    (2, 296)    (3, 293)    (3, 297)    (3, 338)    (2, 296)    (3, 297)    (3, 297)    (3, 297)    (2, 278)    (2, 278)    (2, 278)    (2, 278)
0025_0075_C104_STW_CC.txt [1,0.4: (3, 407)]    (4, 458)    (4, 345)    (4, 373)    (4, 343)    (4, 407)    (4, 425)    (4, 477)    (5, 508)    (5, 679)    (5, 608)    (5, 544)    (5, 545)    (4, 622)    (5, 608)    (4, 577)    (5, 540)    (4, 500)    (3, 407)    (4, 469)    (4, 476)
0025_0075_C104_STW_SC.txt [2,0: (3, 306)]     (3, 393)    (4, 295)    (3, 306)    (4, 338)    (3, 403)    (4, 407)    (4, 407)    (3, 362)    (3, 346)    (3, 346)    (4, 378)    (4, 361)    (3, 355)    (3, 355)    (3, 385)    (3, 385)    (3, 355)    (3, 355)    (3, 385)    (3, 385)
0025_0075_C105_CTW_CC.txt [3,0.1: (3, 225)]    (4, 388)    (4, 331)    (3, 273)    (4, 300)    (3, 262)    (3, 264)    (3, 245)    (3, 225)    (3, 242)    (3, 242)    (4, 339)    (4, 347)    (4, 329)    (4, 326)    (4, 373)    (4, 373)    (4, 326)    (4, 331)    (4, 331)    (4, 331)
0025_0075_C105_CTW_SC.txt [0,0.2: (2, 185)]    (4, 352)    (4, 327)    (3, 288)    (3, 313)    (3, 214)    (3, 216)    (3, 198)    (3, 212)    (2, 185)    (2, 218)    (3, 237)    (3, 199)    (3, 315)    (4, 339)    (4, 326)    (4, 324)    (4, 428)    (4, 428)    (4, 426)    (4, 426)
0025_0075_C105_STW_CC.txt [2,0.3: (4, 434)]    (6, 530)    (6, 530)    (5, 413)    (5, 488)    (5, 516)    (5, 505)    (4, 440)    (4, 495)    (5, 515)    (5, 507)    (4, 460)    (4, 440)    (4, 476)    (5, 539)    (4, 434)    (4, 530)    (5, 516)    (5, 502)    (4, 481)    (4, 481)
0025_0075_C105_STW_SC.txt [3,0.1: (4, 401)]    (6, 544)    (6, 429)    (6, 517)    (5, 442)    (5, 528)    (5, 511)    (4, 457)    (4, 401)    (5, 524)    (5, 519)    (4, 453)    (4, 472)    (5, 360)    (5, 360)    (5, 468)    (5, 424)    (5, 441)    (5, 483)    (4, 483)    (4, 419)
0025_0075_C106_CTW_CC.txt [0,0.3: (4, 321)]    (5, 405)    (5, 476)    (6, 503)    (6, 440)    (5, 424)    (5, 381)    (5, 455)    (5, 391)    (5, 416)    (5, 345)    (5, 442)    (5, 442)    (4, 321)    (5, 461)    (5, 476)    (4, 386)    (4, 361)    (4, 336)    (5, 384)    (4, 424)
0025_0075_C106_CTW_SC.txt [3,0.3: (5, 298)]    (5, 445)    (5, 466)    (5, 385)    (5, 372)    (5, 410)    (5, 408)    (5, 403)    (5, 395)    (5, 410)    (5, 430)    (5, 418)    (5, 383)    (6, 384)    (5, 353)    (5, 352)    (5, 298)    (5, 366)    (5, 368)    (5, 368)    (5, 346)
0025_0075_C106_STW_CC.txt [3,0: (6, 485)]     (8, 669)    (7, 593)    (7, 527)    (6, 485)    (6, 598)    (6, 509)    (6, 563)    (6, 486)    (6, 597)    (6, 572)    (6, 563)    (6, 485)    (6, 541)    (6, 560)    (6, 570)    (6, 588)    (6, 556)    (6, 548)    (6, 517)    (6, 501)
0025_0075_C106_STW_SC.txt [1,0.1: (5, 363)]    (6, 546)    (6, 551)    (7, 530)    (6, 424)    (5, 368)    (5, 363)    (6, 443)    (6, 418)    (5, 428)    (6, 426)    (6, 478)    (5, 486)    (6, 496)    (6, 482)    (6, 437)    (6, 458)    (5, 462)    (5, 399)    (5, 443)    (5, 411)
0025_0075_C107_CTW_CC.txt [3,0.1: (3, 260)]    (4, 358)    (4, 400)    (4, 356)    (4, 289)    (3, 349)    (3, 382)    (3, 265)    (3, 260)    (3, 304)    (3, 386)    (3, 369)    (3, 384)    (3, 345)    (3, 396)    (3, 396)    (3, 396)    (4, 435)    (4, 416)    (4, 416)    (4, 405)
0025_0075_C107_CTW_SC.txt [3,0.1: (3, 250)]    (3, 314)    (3, 289)    (3, 261)    (4, 284)    (3, 331)    (3, 372)    (3, 254)    (3, 250)    (3, 279)    (3, 392)    (3, 388)    (3, 343)    (3, 322)    (3, 322)    (3, 380)    (3, 380)    (3, 322)    (3, 322)    (3, 381)    (3, 381)
0025_0075_C107_STW_CC.txt [3,0: (4, 326)]     (5, 530)    (5, 378)    (5, 384)    (4, 326)    (4, 435)    (4, 453)    (4, 360)    (4, 368)    (4, 512)    (4, 471)    (4, 468)    (4, 445)    (4, 497)    (4, 432)    (5, 493)    (5, 539)    (5, 555)    (5, 553)    (5, 573)    (5, 573)
0025_0075_C107_STW_SC.txt [3,0: (4, 419)]     (6, 609)    (4, 456)    (4, 432)    (4, 419)    (5, 560)    (6, 505)    (6, 474)    (5, 354)    (6, 550)    (6, 568)    (5, 480)    (5, 410)    (5, 538)    (5, 520)    (5, 520)    (5, 520)    (5, 584)    (5, 584)    (5, 517)    (4, 456)
0025_0075_C108_CTW_CC.txt [3,0: (3, 231)]     (3, 346)    (3, 257)    (3, 371)    (3, 231)    (3, 339)    (3, 332)    (3, 349)    (3, 351)    (3, 382)    (3, 320)    (3, 320)    (3, 343)    (4, 452)    (4, 453)    (3, 330)    (3, 306)    (3, 324)    (3, 317)    (3, 317)    (3, 317)
0025_0075_C108_CTW_SC.txt [3,0: (3, 246)]     (3, 275)    (3, 267)    (3, 352)    (3, 246)    (3, 316)    (3, 376)    (3, 329)    (3, 362)    (4, 394)    (4, 368)    (4, 368)    (4, 381)    (4, 390)    (4, 390)    (4, 366)    (4, 366)    (4, 390)    (4, 390)    (4, 391)    (4, 366)
0025_0075_C108_STW_CC.txt [3,0.1: (3, 330)]    (4, 367)    (4, 383)    (4, 443)    (4, 401)    (4, 411)    (4, 452)    (4, 429)    (3, 330)    (4, 454)    (4, 427)    (4, 419)    (4, 434)    (4, 429)    (5, 491)    (5, 526)    (5, 522)    (5, 471)    (5, 500)    (5, 514)    (5, 494)
0025_0075_C108_STW_SC.txt [0,0.1: (3, 306)]    (4, 391)    (4, 357)    (4, 399)    (4, 336)    (3, 306)    (3, 317)    (3, 330)    (3, 399)    (4, 374)    (4, 425)    (5, 499)    (5, 466)    (4, 481)    (4, 481)    (4, 481)    (4, 431)    (4, 483)    (4, 483)    (4, 483)    (4, 429)
0025_0075_C109_CTW_CC.txt [3,0.1: (2, 214)]    (3, 329)    (3, 343)    (3, 302)    (3, 275)    (2, 247)    (3, 314)    (2, 239)    (2, 214)    (3, 390)    (3, 387)    (3, 318)    (3, 340)    (3, 422)    (3, 387)    (3, 387)    (3, 354)    (3, 422)    (3, 387)    (3, 387)    (3, 387)
0025_0075_C109_CTW_SC.txt [3,0: (2, 197)]     (3, 271)    (3, 311)    (3, 226)    (2, 197)    (2, 272)    (2, 260)    (2, 262)    (3, 323)    (3, 404)    (3, 380)    (3, 380)    (3, 380)    (3, 386)    (3, 386)    (3, 380)    (3, 380)    (3, 386)    (3, 386)    (3, 386)    (3, 386)
0025_0075_C109_STW_CC.txt [3,0.1: (3, 348)]    (4, 392)    (4, 377)    (4, 413)    (4, 380)    (3, 378)    (3, 375)    (3, 352)    (3, 348)    (4, 489)    (4, 395)    (4, 473)    (3, 436)    (4, 503)    (4, 606)    (4, 535)    (4, 547)    (4, 390)    (4, 549)    (4, 627)    (4, 588)
0025_0075_C109_STW_SC.txt [3,0: (3, 260)]     (4, 424)    (3, 337)    (3, 336)    (3, 260)    (3, 339)    (3, 315)    (3, 347)    (3, 321)    (3, 338)    (3, 341)    (3, 351)    (3, 351)    (3, 333)    (3, 334)    (3, 339)    (3, 339)    (3, 333)    (3, 339)    (3, 339)    (3, 339)
0025_0075_C201_CTW_CC.txt [1,0: (2, 325)]     (2, 370)    (2, 325)    (2, 329)    (2, 357)    (2, 328)    (2, 329)    (2, 329)    (2, 340)    (2, 328)    (2, 340)    (2, 340)    (2, 340)    (2, 391)    (2, 391)    (2, 391)    (2, 391)    (2, 395)    (2, 395)    (2, 395)    (2, 395)
0025_0075_C201_CTW_SC.txt [2,0.1: (1, 320)]    (2, 401)    (2, 391)    (2, 381)    (2, 338)    (2, 363)    (1, 323)    (1, 320)    (1, 320)    (2, 338)    (2, 336)    (2, 339)    (2, 339)    (2, 400)    (2, 400)    (2, 401)    (2, 401)    (2, 354)    (2, 354)    (2, 354)    (2, 354)
0025_0075_C201_STW_CC.txt [2,0: (3, 527)]     (3, 564)    (3, 575)    (3, 527)    (4, 527)    (3, 559)    (4, 600)    (4, 582)    (4, 585)    (4, 630)    (4, 630)    (4, 590)    (4, 594)    (4, 672)    (4, 593)    (4, 584)    (4, 593)    (4, 593)    (4, 593)    (4, 593)    (4, 593)
0025_0075_C201_STW_SC.txt [1,0.2: (2, 360)]    (3, 454)    (3, 456)    (2, 511)    (2, 462)    (2, 515)    (2, 476)    (2, 468)    (2, 471)    (2, 469)    (2, 360)    (2, 513)    (2, 513)    (2, 505)    (3, 535)    (3, 535)    (3, 554)    (2, 499)    (2, 499)    (2, 499)    (2, 499)
0025_0075_C202_CTW_CC.txt [0,0: (1, 290)]     (1, 290)    (1, 290)    (2, 346)    (2, 335)    (1, 295)    (1, 295)    (1, 320)    (2, 335)    (2, 442)    (2, 442)    (2, 442)    (2, 442)    (2, 442)    (2, 442)    (2, 442)    (2, 442)    (2, 442)    (2, 441)    (2, 441)    (2, 441)
0025_0075_C202_CTW_SC.txt [0,0.1: (1, 302)]    (2, 367)    (2, 371)    (2, 364)    (2, 358)    (1, 302)    (1, 341)    (2, 378)    (2, 381)    (1, 420)    (1, 420)    (1, 420)    (1, 422)    (1, 428)    (1, 428)    (1, 428)    (1, 428)    (1, 449)    (1, 449)    (1, 449)    (1, 449)
0025_0075_C202_STW_CC.txt [0,0.1: (2, 339)]    (2, 393)    (2, 374)    (2, 477)    (3, 478)    (2, 339)    (2, 391)    (2, 420)    (2, 458)    (2, 527)    (2, 547)    (3, 544)    (3, 571)    (3, 553)    (3, 568)    (3, 546)    (3, 546)    (3, 594)    (3, 583)    (3, 579)    (3, 584)
0025_0075_C202_STW_SC.txt [1,0: (2, 385)]     (2, 386)    (2, 385)    (2, 388)    (2, 437)    (2, 408)    (2, 445)    (2, 432)    (2, 432)    (2, 472)    (2, 495)    (2, 500)    (2, 500)    (2, 494)    (2, 489)    (2, 489)    (2, 489)    (2, 507)    (2, 507)    (2, 507)    (2, 507)
0025_0075_C203_CTW_CC.txt [0,0.1: (2, 291)]    (2, 308)    (2, 339)    (2, 324)    (2, 324)    (2, 291)    (2, 306)    (2, 386)    (2, 332)    (2, 316)    (2, 376)    (2, 382)    (2, 316)    (2, 542)    (2, 542)    (2, 542)    (2, 542)    (2, 542)    (2, 542)    (2, 542)    (2, 542)
0025_0075_C203_CTW_SC.txt [0,0: (1, 303)]     (1, 303)    (2, 335)    (2, 381)    (2, 395)    (1, 427)    (1, 427)    (1, 427)    (1, 427)    (1, 427)    (1, 427)    (1, 427)    (1, 427)    (1, 436)    (1, 436)    (1, 436)    (1, 436)    (1, 436)    (1, 436)    (1, 436)    (1, 436)
0025_0075_C203_STW_CC.txt [0,0: (2, 284)]     (2, 284)    (2, 350)    (2, 429)    (2, 408)    (2, 334)    (2, 440)    (2, 363)    (2, 365)    (2, 496)    (2, 496)    (2, 496)    (2, 496)    (2, 520)    (2, 520)    (2, 520)    (2, 520)    (2, 520)    (2, 520)    (2, 520)    (2, 520)
0025_0075_C203_STW_SC.txt [3,0.1: (1, 285)]    (2, 329)    (2, 355)    (2, 323)    (2, 415)    (1, 292)    (2, 317)    (2, 310)    (1, 285)    (2, 513)    (2, 513)    (2, 513)    (2, 513)    (2, 532)    (2, 532)    (2, 532)    (2, 532)    (2, 532)    (2, 532)    (2, 532)    (2, 532)
0025_0075_C204_CTW_CC.txt [2,0: (1, 272)]     (2, 390)    (2, 313)    (1, 272)    (2, 331)    (2, 303)    (2, 302)    (1, 284)    (1, 292)    (2, 308)    (1, 294)    (1, 312)    (1, 284)    (2, 509)    (2, 478)    (2, 491)    (2, 488)    (2, 509)    (2, 478)    (2, 478)    (2, 491)
0025_0075_C204_CTW_SC.txt [3,0: (1, 336)]     (2, 304)    (2, 302)    (1, 339)    (1, 336)    (1, 425)    (1, 426)    (2, 468)    (2, 468)    (1, 427)    (1, 427)    (1, 427)    (1, 425)    (1, 425)    (1, 425)    (1, 425)    (2, 468)    (1, 425)    (1, 425)    (1, 425)    (1, 425)
0025_0075_C204_STW_CC.txt [1,0.1: (2, 319)]    (2, 357)    (2, 368)    (2, 368)    (2, 398)    (2, 332)    (2, 319)    (2, 409)    (2, 382)    (2, 541)    (2, 527)    (2, 534)    (2, 534)    (2, 494)    (2, 494)    (2, 498)    (2, 498)    (2, 494)    (2, 494)    (2, 494)    (2, 494)
0025_0075_C204_STW_SC.txt [3,0: (1, 253)]     (1, 286)    (2, 368)    (1, 359)    (1, 253)    (2, 592)    (2, 589)    (2, 554)    (2, 547)    (2, 566)    (2, 550)    (2, 550)    (2, 550)    (2, 538)    (2, 520)    (2, 550)    (2, 550)    (2, 531)    (2, 520)    (2, 520)    (2, 542)
0025_0075_C205_CTW_CC.txt [0,0.1: (1, 297)]    (1, 302)    (1, 302)    (1, 302)    (2, 327)    (1, 297)    (1, 297)    (1, 297)    (1, 297)    (1, 335)    (1, 335)    (1, 300)    (1, 300)    (1, 335)    (1, 335)    (1, 300)    (1, 300)    (1, 340)    (1, 340)    (1, 305)    (1, 305)
0025_0075_C205_CTW_SC.txt [3,0.1: (1, 282)]    (2, 405)    (2, 402)    (1, 359)    (1, 337)    (1, 285)    (1, 285)    (2, 303)    (1, 282)    (2, 337)    (2, 328)    (2, 328)    (2, 328)    (2, 371)    (2, 363)    (2, 363)    (2, 363)    (2, 336)    (2, 336)    (2, 354)    (2, 354)
0025_0075_C205_STW_CC.txt [0,0: (2, 408)]     (2, 408)    (2, 413)    (2, 432)    (2, 435)    (2, 411)    (2, 496)    (2, 423)    (2, 483)    (2, 431)    (2, 440)    (2, 412)    (2, 461)    (2, 449)    (2, 470)    (2, 490)    (2, 527)    (2, 457)    (2, 457)    (2, 460)    (2, 465)
0025_0075_C205_STW_SC.txt [3,0.1: (2, 367)]    (2, 439)    (2, 434)    (2, 430)    (2, 368)    (2, 371)    (2, 371)    (2, 371)    (2, 367)    (2, 388)    (2, 391)    (2, 391)    (2, 391)    (2, 386)    (2, 386)    (2, 386)    (2, 421)    (2, 400)    (2, 400)    (2, 400)    (2, 400)
0025_0075_C206_CTW_CC.txt [3,0: (1, 290)]     (2, 397)    (1, 303)    (2, 299)    (1, 290)    (2, 394)    (2, 394)    (2, 284)    (2, 313)    (1, 297)    (1, 297)    (1, 297)    (1, 303)    (1, 292)    (1, 292)    (1, 292)    (1, 292)    (1, 292)    (1, 292)    (1, 292)    (2, 290)
0025_0075_C206_CTW_SC.txt [1,0: (1, 296)]     (2, 369)    (1, 296)    (2, 327)    (1, 303)    (2, 309)    (1, 304)    (1, 312)    (1, 312)    (1, 348)    (1, 360)    (1, 360)    (1, 360)    (2, 349)    (2, 392)    (2, 392)    (2, 393)    (2, 431)    (2, 431)    (2, 431)    (2, 431)
0025_0075_C206_STW_CC.txt [1,0.1: (2, 358)]    (2, 429)    (2, 453)    (2, 370)    (2, 396)    (2, 389)    (2, 358)    (2, 406)    (2, 393)    (2, 389)    (2, 380)    (2, 380)    (2, 412)    (2, 498)    (2, 430)    (2, 430)    (2, 395)    (2, 499)    (2, 449)    (2, 449)    (2, 460)
0025_0075_C206_STW_SC.txt [2,0.1: (1, 296)]    (2, 334)    (2, 335)    (2, 325)    (2, 325)    (2, 316)    (1, 300)    (1, 296)    (1, 302)    (2, 328)    (2, 328)    (2, 328)    (2, 342)    (2, 387)    (2, 387)    (2, 350)    (2, 350)    (2, 374)    (2, 374)    (2, 374)    (1, 354)
0025_0075_C207_CTW_CC.txt [0,0: (1, 285)]     (1, 285)    (1, 292)    (1, 289)    (2, 334)    (2, 352)    (2, 330)    (2, 335)    (2, 335)    (1, 329)    (1, 327)    (2, 448)    (2, 448)    (1, 390)    (1, 390)    (2, 395)    (2, 395)    (1, 362)    (1, 362)    (1, 362)    (1, 362)
0025_0075_C207_CTW_SC.txt [2,0: (1, 283)]     (2, 344)    (2, 331)    (1, 283)    (1, 286)    (1, 322)    (1, 310)    (1, 316)    (1, 316)    (1, 295)    (1, 295)    (2, 382)    (2, 382)    (1, 332)    (1, 332)    (1, 332)    (1, 332)    (1, 332)    (1, 351)    (1, 351)    (1, 351)
0025_0075_C207_STW_CC.txt [1,0.1: (2, 336)]    (2, 461)    (2, 350)    (2, 391)    (2, 372)    (2, 365)    (2, 336)    (2, 336)    (2, 369)    (2, 441)    (2, 441)    (2, 441)    (2, 424)    (2, 423)    (2, 423)    (2, 489)    (2, 427)    (2, 454)    (2, 446)    (2, 446)    (2, 446)
0025_0075_C207_STW_SC.txt [1,0.1: (1, 291)]    (2, 481)    (2, 359)    (2, 420)    (2, 406)    (1, 363)    (1, 291)    (1, 307)    (2, 349)    (1, 495)    (1, 496)    (1, 496)    (2, 525)    (1, 548)    (1, 548)    (1, 548)    (1, 536)    (2, 566)    (2, 566)    (2, 566)    (2, 566)
0025_0075_C208_CTW_CC.txt [0,0: (1, 237)]     (1, 237)    (1, 284)    (1, 245)    (1, 283)    (1, 283)    (1, 283)    (1, 299)    (1, 292)    (2, 313)    (1, 309)    (1, 291)    (1, 305)    (1, 291)    (1, 309)    (1, 322)    (1, 305)    (2, 327)    (2, 324)    (2, 341)    (2, 378)
0025_0075_C208_CTW_SC.txt [2,0: (1, 257)]     (1, 303)    (1, 286)    (1, 257)    (1, 287)    (2, 301)    (1, 273)    (1, 273)    (1, 272)    (1, 308)    (1, 297)    (1, 308)    (1, 293)    (2, 411)    (2, 390)    (1, 333)    (1, 333)    (2, 315)    (2, 315)    (2, 319)    (2, 319)
0025_0075_C208_STW_CC.txt [3,0.1: (1, 316)]    (2, 420)    (2, 383)    (2, 339)    (1, 333)    (1, 379)    (1, 318)    (1, 356)    (1, 316)    (1, 329)    (1, 329)    (1, 329)    (1, 324)    (2, 412)    (2, 421)    (2, 421)    (2, 421)    (2, 457)    (2, 457)    (2, 440)    (2, 440)
0025_0075_C208_STW_SC.txt [3,0: (1, 279)]     (1, 332)    (2, 319)    (1, 303)    (1, 279)    (1, 300)    (1, 300)    (1, 311)    (1, 311)    (1, 335)    (1, 335)    (1, 350)    (1, 346)    (1, 370)    (1, 379)    (1, 379)    (1, 385)    (2, 383)    (2, 382)    (2, 382)    (2, 382)
0025_0075_R101_CTW_CC.txt [3,0.3: (12, 906)]  (13, 1102)   (12, 948)  (13, 1023)  (13, 1103)  (13, 1056)   (12, 948)  (13, 1083)  (13, 1103)  (13, 1056)   (12, 961)  (13, 1083)   (13, 995)   (12, 970)   (13, 985)  (13, 1007)   (12, 906)  (12, 1025)   (13, 965)  (14, 1073)   (12, 916)
0025_0075_R101_CTW_SC.txt [0,0.4: (11, 855)]  (13, 1070)  (14, 1091)  (15, 1143)  (13, 1003)   (12, 947)  (14, 1059)  (15, 1143)  (13, 1007)   (12, 952)   (12, 983)  (14, 1062)  (13, 1007)   (12, 920)   (11, 930)  (13, 1058)   (12, 993)   (11, 855)   (11, 965)  (13, 1053)   (12, 965)
