                          Best                     0,0         1,0         2,0         3,0       0,0.1       1,0.1       2,0.1       3,0.1       0,0.2       1,0.2       2,0.2       3,0.2       0,0.3       1,0.3       2,0.3       3,0.3       0,0.4       1,0.4       2,0.4       3,0.4
0025_0075_R210_CTW_CC.txt [2,0.1: (2, 572)]    (2, 593)    (2, 610)    (2, 657)    (2, 641)    (2, 593)    (2, 610)    (2, 572)    (2, 637)    (2, 592)    (2, 609)    (2, 639)    (2, 648)    (2, 592)    (2, 649)    (2, 639)    (2, 697)    (2, 613)    (2, 627)    (2, 650)    (2, 675)
0025_0075_R211_CTW_CC.txt [1,0: (1, 413)]     (2, 500)    (1, 413)    (2, 415)    (2, 497)    (2, 507)    (1, 413)    (2, 491)    (2, 477)    (1, 443)    (1, 413)    (2, 490)    (2, 477)    (1, 443)    (2, 487)    (2, 511)    (2, 550)    (1, 443)    (2, 487)    (2, 533)    (2, 562)
0025_0075_RC101_CTW_CC.txt[1,0.1: (5, 470)]    (7, 733)    (5, 472)    (6, 596)    (6, 595)    (6, 603)    (5, 470)    (6, 579)    (6, 547)    (5, 485)    (6, 542)    (6, 545)    (5, 503)    (5, 489)    (6, 561)    (6, 543)    (6, 543)    (6, 566)    (6, 566)    (6, 540)    (5, 522)
0025_0075_RC102_CTW_CC.txt[3,0.3: (4, 447)]    (7, 808)    (6, 552)    (7, 677)    (7, 636)    (6, 648)    (4, 460)    (5, 512)    (5, 504)    (5, 570)    (5, 546)    (4, 495)    (5, 471)    (5, 570)    (4, 464)    (5, 584)    (4, 447)    (5, 613)    (4, 477)    (6, 592)    (5, 513)
0025_0075_RC103_CTW_CC.txt[3,0.3: (3, 388)]    (5, 541)    (5, 522)    (4, 395)    (4, 409)    (5, 512)    (5, 469)    (4, 396)    (4, 428)    (5, 530)    (5, 591)    (4, 437)    (4, 412)    (5, 553)    (4, 445)    (4, 434)    (3, 388)    (5, 551)    (5, 536)    (4, 433)    (3, 391)
0025_0075_RC104_CTW_CC.txt[3,0.1: (3, 355)]    (5, 471)    (4, 389)    (4, 447)    (4, 437)    (4, 437)    (4, 404)    (4, 390)    (3, 355)    (4, 466)    (4, 389)    (4, 394)    (4, 412)    (4, 517)    (4, 441)    (4, 447)    (4, 408)    (5, 586)    (5, 645)    (5, 613)    (5, 582)
0025_0075_RC105_CTW_CC.txt[2,0.1: (5, 480)]    (8, 768)    (7, 660)    (6, 630)    (6, 609)    (6, 580)    (6, 567)    (5, 480)    (5, 480)    (5, 498)    (5, 489)    (5, 488)    (5, 483)    (5, 511)    (5, 528)    (5, 536)    (5, 565)    (6, 656)    (5, 585)    (5, 613)    (5, 636)
0025_0075_RC106_CTW_CC.txt[1,0.3: (3, 341)]    (5, 532)    (5, 545)    (5, 543)    (5, 508)    (4, 424)    (4, 475)    (4, 401)    (5, 503)    (4, 415)    (3, 348)    (4, 404)    (4, 405)    (4, 412)    (3, 341)    (4, 421)    (4, 457)    (4, 413)    (4, 412)    (5, 533)    (4, 468)
0025_0075_RC107_CTW_CC.txt[2,0.1: (3, 308)]    (4, 479)    (5, 601)    (5, 497)    (4, 383)    (4, 477)    (4, 402)    (3, 308)    (4, 415)    (4, 365)    (4, 429)    (4, 394)    (4, 394)    (4, 445)    (4, 445)    (4, 513)    (4, 462)    (4, 443)    (4, 443)    (4, 451)    (4, 460)
0025_0075_RC108_CTW_CC.txt[3,0.1: (4, 360)]    (4, 411)    (4, 377)    (4, 438)    (5, 481)    (4, 381)    (4, 371)    (4, 361)    (4, 360)    (4, 383)    (4, 368)    (4, 392)    (4, 426)    (4, 464)    (4, 431)    (5, 535)    (4, 457)    (4, 479)    (4, 433)    (4, 470)    (4, 470)
0025_0075_RC201_CTW_CC.txt[1,0.3: (2, 597)]    (2, 603)    (2, 704)    (2, 615)    (2, 704)    (2, 610)    (2, 701)    (2, 705)    (2, 700)    (2, 736)    (2, 598)    (2, 705)    (2, 756)    (2, 695)    (2, 597)    (2, 666)    (2, 712)    (2, 699)    (2, 628)    (2, 695)    (2, 891)
0025_0075_RC202_CTW_CC.txt[0,0.3: (1, 492)]    (2, 606)    (2, 617)    (2, 597)    (2, 552)    (2, 571)    (1, 497)    (2, 667)    (1, 545)    (2, 593)    (2, 664)    (2, 666)    (2, 639)    (1, 492)    (2, 657)    (1, 564)    (1, 563)    (1, 573)    (1, 515)    (2, 567)    (2, 586)
0025_0075_RC203_CTW_CC.txt[1,0.2: (1, 405)]    (2, 595)    (2, 498)    (2, 475)    (2, 591)    (2, 640)    (2, 547)    (1, 409)    (2, 491)    (2, 557)    (1, 405)    (1, 413)    (1, 413)    (1, 462)    (1, 407)    (1, 414)    (2, 554)    (1, 484)    (1, 459)    (1, 411)    (1, 492)
0025_0075_RC204_CTW_CC.txt[3,0.1: (1, 387)]    (2, 557)    (2, 595)    (2, 564)    (2, 509)    (2, 516)    (2, 440)    (2, 531)    (1, 387)    (1, 401)    (2, 481)    (2, 534)    (2, 482)    (1, 406)    (2, 479)    (2, 506)    (2, 511)    (2, 506)    (1, 545)    (1, 422)    (1, 424)
0025_0075_RC205_CTW_CC.txt[1,0.4: (2, 611)]    (3, 746)    (2, 619)    (2, 648)    (2, 747)    (2, 704)    (2, 617)    (2, 771)    (2, 736)    (2, 708)    (2, 655)    (2, 756)    (2, 671)    (2, 655)    (2, 653)    (2, 844)    (2, 636)    (2, 654)    (2, 611)    (2, 689)    (2, 694)
0025_0075_RC206_CTW_CC.txt[2,0.3: (1, 497)]    (2, 521)    (2, 527)    (2, 491)    (2, 501)    (2, 522)    (2, 522)    (2, 513)    (2, 513)    (2, 523)    (2, 521)    (1, 515)    (2, 504)    (2, 551)    (2, 521)    (1, 497)    (2, 583)    (1, 538)    (1, 537)    (2, 689)    (2, 689)
0025_0075_RC207_CTW_CC.txt[1,0: (2, 476)]     (2, 488)    (2, 476)    (2, 498)    (2, 588)    (2, 605)    (2, 507)    (2, 520)    (2, 702)    (2, 546)    (2, 505)    (2, 518)    (2, 698)    (2, 543)    (2, 502)    (2, 516)    (2, 506)    (2, 635)    (2, 651)    (2, 586)    (2, 665)
0025_0075_RC208_CTW_CC.txt[1,0.2: (1, 370)]    (2, 493)    (2, 475)    (2, 452)    (1, 426)    (2, 408)    (2, 416)    (2, 425)    (2, 425)    (1, 372)    (1, 370)    (2, 444)    (2, 441)    (1, 382)    (1, 403)    (1, 398)    (2, 440)    (1, 464)    (1, 409)    (1, 404)    (1, 396)
                                                     0           2           2           3           0           1           4           3           0           4           0           2           1           8           3           2           0           1           2           1
