                          Best                     0,0         1,0         2,0         3,0       0,0.1       1,0.1       2,0.1       3,0.1       0,0.2       1,0.2       2,0.2       3,0.2       0,0.3       1,0.3       2,0.3       3,0.3       0,0.4       1,0.4       2,0.4       3,0.4
0025_0075_C104_CTW_CC.txt [3,0: (3, 326)]     (4, 363)    (4, 359)    (3, 352)    (3, 326)    (3, 439)    (3, 351)    (3, 405)    (3, 409)    (4, 421)    (4, 466)    (4, 436)    (3, 411)    (4, 521)    (4, 463)    (4, 463)    (4, 463)    (4, 564)    (4, 562)    (3, 434)    (3, 434)
0025_0075_C104_CTW_SC.txt [2,0: (3, 240)]     (3, 269)    (3, 303)    (3, 240)    (3, 298)    (3, 313)    (3, 287)    (3, 374)    (3, 386)    (3, 330)    (3, 328)    (3, 327)    (3, 327)    (3, 328)    (3, 328)    (3, 328)    (3, 328)    (3, 366)    (3, 366)    (3, 366)    (3, 327)
0025_0075_C104_STW_CC.txt [3,0.2: (3, 371)]    (4, 458)    (4, 345)    (4, 373)    (4, 343)    (5, 461)    (5, 485)    (4, 365)    (4, 407)    (4, 502)    (4, 449)    (4, 449)    (3, 371)    (4, 452)    (4, 458)    (4, 408)    (3, 413)    (4, 460)    (4, 519)    (4, 412)    (4, 412)
0025_0075_C104_STW_SC.txt [0,0.2: (3, 305)]    (3, 393)    (4, 295)    (3, 306)    (4, 338)    (3, 335)    (3, 377)    (3, 338)    (3, 338)    (3, 305)    (3, 418)    (3, 373)    (3, 373)    (3, 305)    (3, 414)    (3, 414)    (3, 373)    (3, 373)    (3, 373)    (3, 373)    (3, 373)
0025_0075_C105_CTW_CC.txt [2,0.1: (3, 243)]    (4, 388)    (4, 331)    (3, 273)    (4, 300)    (3, 293)    (4, 320)    (3, 243)    (3, 336)    (4, 316)    (4, 316)    (4, 316)    (4, 316)    (4, 368)    (4, 368)    (4, 368)    (4, 368)    (4, 414)    (4, 372)    (4, 372)    (4, 372)
0025_0075_C105_CTW_SC.txt [2,0: (3, 288)]     (4, 352)    (4, 327)    (3, 288)    (3, 313)    (3, 324)    (4, 374)    (4, 374)    (4, 337)    (4, 414)    (4, 414)    (4, 414)    (4, 414)    (4, 414)    (4, 414)    (4, 414)    (4, 414)    (4, 400)    (4, 400)    (4, 395)    (4, 395)
0025_0075_C105_STW_CC.txt [0,0.2: (4, 401)]    (6, 530)    (6, 530)    (5, 413)    (5, 488)    (5, 492)    (5, 495)    (4, 519)    (5, 546)    (4, 401)    (4, 401)    (4, 407)    (4, 415)    (6, 597)    (6, 536)    (6, 542)    (6, 556)    (5, 555)    (6, 568)    (6, 568)    (5, 563)
0025_0075_C105_STW_SC.txt [2,0.1: (4, 394)]    (6, 544)    (6, 429)    (6, 517)    (5, 442)    (5, 482)    (5, 464)    (4, 394)    (4, 515)    (4, 463)    (5, 424)    (5, 384)    (5, 384)    (5, 427)    (5, 427)    (5, 421)    (5, 421)    (5, 385)    (5, 385)    (5, 385)    (5, 385)
0025_0075_C106_CTW_CC.txt [3,0.3: (5, 404)]    (5, 405)    (5, 476)    (6, 503)    (6, 440)    (6, 496)    (6, 449)    (5, 473)    (6, 490)    (6, 506)    (5, 448)    (5, 482)    (5, 473)    (6, 506)    (6, 506)    (6, 511)    (5, 404)    (5, 511)    (6, 504)    (6, 549)    (6, 549)
0025_0075_C106_CTW_SC.txt [0,0.4: (5, 347)]    (5, 445)    (5, 466)    (5, 385)    (5, 372)    (5, 395)    (5, 395)    (5, 387)    (5, 381)    (6, 435)    (6, 435)    (6, 435)    (6, 384)    (6, 359)    (6, 359)    (6, 359)    (6, 359)    (5, 347)    (5, 394)    (5, 394)    (5, 394)
0025_0075_C106_STW_CC.txt [3,0: (6, 485)]     (8, 669)    (7, 593)    (7, 527)    (6, 485)    (7, 595)    (7, 613)    (7, 545)    (7, 611)    (7, 664)    (7, 598)    (7, 572)    (7, 607)    (7, 614)    (7, 594)    (7, 569)    (7, 600)    (7, 623)    (7, 658)    (7, 613)    (7, 613)
0025_0075_C106_STW_SC.txt [2,0.1: (5, 341)]    (6, 546)    (6, 551)    (7, 530)    (6, 424)    (6, 440)    (6, 440)    (5, 341)    (5, 351)    (6, 496)    (6, 506)    (5, 539)    (5, 539)    (5, 501)    (5, 405)    (5, 405)    (5, 405)    (6, 550)    (6, 523)    (6, 550)    (5, 462)
0025_0075_C107_CTW_CC.txt [3,0: (4, 289)]     (4, 358)    (4, 400)    (4, 356)    (4, 289)    (4, 372)    (4, 363)    (4, 401)    (4, 476)    (4, 398)    (4, 443)    (4, 413)    (4, 413)    (4, 426)    (4, 424)    (4, 430)    (4, 384)    (4, 446)    (4, 482)    (4, 434)    (4, 434)
0025_0075_C107_CTW_SC.txt [2,0: (3, 261)]     (3, 314)    (3, 289)    (3, 261)    (4, 284)    (3, 353)    (3, 308)    (3, 425)    (3, 373)    (3, 369)    (3, 369)    (3, 369)    (3, 369)    (3, 353)    (3, 355)    (3, 357)    (3, 357)    (3, 422)    (3, 422)    (3, 424)    (3, 424)
0025_0075_C107_STW_CC.txt [3,0: (4, 326)]     (5, 530)    (5, 378)    (5, 384)    (4, 326)    (4, 437)    (4, 511)    (4, 440)    (4, 499)    (4, 496)    (5, 574)    (5, 529)    (5, 464)    (5, 545)    (5, 652)    (5, 585)    (5, 538)    (5, 608)    (5, 631)    (5, 694)    (5, 525)
0025_0075_C107_STW_SC.txt [3,0.1: (4, 376)]    (6, 609)    (4, 456)    (4, 432)    (4, 419)    (5, 527)    (4, 545)    (4, 434)    (4, 376)    (5, 534)    (5, 534)    (5, 597)    (4, 471)    (5, 558)    (5, 558)    (5, 544)    (5, 544)    (5, 555)    (5, 545)    (5, 545)    (5, 545)
0025_0075_C108_CTW_CC.txt [3,0: (3, 231)]     (3, 346)    (3, 257)    (3, 371)    (3, 231)    (3, 445)    (3, 496)    (3, 362)    (3, 442)    (3, 362)    (3, 362)    (3, 432)    (3, 419)    (3, 362)    (3, 374)    (3, 411)    (3, 397)    (3, 382)    (3, 469)    (3, 411)    (3, 397)
0025_0075_C108_CTW_SC.txt [3,0: (3, 246)]     (3, 275)    (3, 267)    (3, 352)    (3, 246)    (3, 335)    (3, 372)    (3, 374)    (3, 374)    (3, 375)    (3, 400)    (3, 400)    (3, 390)    (3, 416)    (3, 416)    (3, 416)    (3, 416)    (3, 429)    (3, 424)    (3, 424)    (3, 424)
0025_0075_C108_STW_CC.txt [0,0: (4, 367)]     (4, 367)    (4, 383)    (4, 443)    (4, 401)    (4, 573)    (4, 517)    (4, 541)    (4, 458)    (5, 546)    (5, 543)    (5, 517)    (5, 517)    (5, 496)    (5, 547)    (5, 605)    (5, 578)    (5, 531)    (5, 531)    (5, 531)    (5, 531)
0025_0075_C108_STW_SC.txt [3,0: (4, 336)]     (4, 391)    (4, 357)    (4, 399)    (4, 336)    (4, 451)    (4, 469)    (4, 499)    (4, 499)    (4, 530)    (4, 526)    (4, 528)    (4, 534)    (4, 561)    (4, 561)    (4, 561)    (4, 561)    (4, 496)    (4, 496)    (4, 546)    (4, 550)
0025_0075_C109_CTW_CC.txt [3,0: (3, 275)]     (3, 329)    (3, 343)    (3, 302)    (3, 275)    (3, 449)    (3, 457)    (3, 373)    (3, 373)    (3, 462)    (3, 468)    (3, 384)    (3, 419)    (3, 380)    (3, 310)    (3, 310)    (3, 419)    (3, 384)    (3, 314)    (3, 314)    (3, 314)
0025_0075_C109_CTW_SC.txt [3,0: (2, 197)]     (3, 271)    (3, 311)    (3, 226)    (2, 197)    (3, 296)    (3, 299)    (3, 343)    (3, 340)    (3, 431)    (3, 431)    (3, 431)    (3, 402)    (3, 405)    (3, 405)    (3, 405)    (3, 376)    (3, 405)    (3, 405)    (3, 405)    (3, 376)
0025_0075_C109_STW_CC.txt [1,0.1: (3, 497)]    (4, 392)    (4, 377)    (4, 413)    (4, 380)    (4, 573)    (3, 497)    (4, 543)    (4, 524)    (4, 413)    (4, 462)    (4, 431)    (4, 416)    (4, 510)    (4, 510)    (4, 504)    (4, 504)    (4, 510)    (4, 532)    (4, 504)    (4, 512)
0025_0075_C109_STW_SC.txt [3,0: (3, 260)]     (4, 424)    (3, 337)    (3, 336)    (3, 260)    (3, 329)    (3, 376)    (4, 400)    (4, 409)    (4, 399)    (4, 405)    (4, 423)    (4, 410)    (4, 469)    (3, 394)    (3, 394)    (3, 394)    (4, 468)    (4, 468)    (4, 468)    (4, 512)
0025_0075_C201_CTW_CC.txt [1,0: (2, 325)]     (2, 370)    (2, 325)    (2, 329)    (2, 357)    (2, 374)    (2, 374)    (2, 328)    (2, 339)    (2, 346)    (2, 346)    (2, 346)    (2, 378)    (2, 346)    (2, 346)    (2, 346)    (2, 346)    (2, 395)    (2, 404)    (2, 404)    (2, 404)
0025_0075_C201_CTW_SC.txt [3,0: (2, 338)]     (2, 401)    (2, 391)    (2, 381)    (2, 338)    (2, 390)    (2, 390)    (2, 349)    (2, 349)    (2, 358)    (2, 358)    (2, 358)    (2, 358)    (2, 397)    (2, 397)    (2, 397)    (2, 397)    (2, 397)    (2, 397)    (2, 397)    (2, 397)
0025_0075_C201_STW_CC.txt [2,0: (3, 527)]     (3, 564)    (3, 575)    (3, 527)    (4, 527)    (4, 627)    (4, 611)    (4, 633)    (4, 582)    (4, 590)    (4, 590)    (4, 597)    (4, 611)    (4, 591)    (4, 591)    (4, 591)    (4, 571)    (4, 564)    (4, 564)    (4, 564)    (4, 564)
0025_0075_C201_STW_SC.txt [3,0: (2, 462)]     (3, 454)    (3, 456)    (2, 511)    (2, 462)    (2, 491)    (2, 491)    (2, 477)    (2, 477)    (2, 487)    (2, 506)    (2, 506)    (2, 506)    (2, 506)    (2, 506)    (2, 506)    (2, 497)    (2, 500)    (2, 500)    (2, 500)    (2, 500)
0025_0075_C202_CTW_CC.txt [0,0: (1, 290)]     (1, 290)    (1, 290)    (2, 346)    (2, 335)    (2, 461)    (2, 445)    (2, 419)    (2, 424)    (2, 531)    (2, 531)    (2, 531)    (2, 531)    (2, 531)    (2, 531)    (2, 531)    (2, 531)    (2, 531)    (2, 531)    (2, 531)    (2, 531)
0025_0075_C202_CTW_SC.txt [3,0: (2, 358)]     (2, 367)    (2, 371)    (2, 364)    (2, 358)    (2, 480)    (2, 480)    (2, 480)    (2, 480)    (2, 533)    (2, 533)    (2, 533)    (2, 533)    (2, 571)    (2, 571)    (2, 571)    (2, 570)    (2, 543)    (2, 543)    (2, 543)    (2, 543)
0025_0075_C202_STW_CC.txt [1,0: (2, 374)]     (2, 393)    (2, 374)    (2, 477)    (3, 478)    (2, 431)    (2, 492)    (2, 503)    (3, 520)    (3, 571)    (3, 571)    (3, 584)    (3, 567)    (3, 540)    (3, 565)    (3, 545)    (3, 545)    (3, 557)    (3, 557)    (3, 583)    (3, 578)
0025_0075_C202_STW_SC.txt [1,0: (2, 385)]     (2, 386)    (2, 385)    (2, 388)    (2, 437)    (2, 483)    (2, 483)    (2, 499)    (2, 499)    (2, 497)    (2, 510)    (2, 497)    (2, 496)    (2, 534)    (2, 534)    (2, 534)    (2, 534)    (2, 556)    (2, 556)    (2, 556)    (2, 567)
0025_0075_C203_CTW_CC.txt [0,0: (2, 308)]     (2, 308)    (2, 339)    (2, 324)    (2, 324)    (2, 461)    (2, 391)    (2, 382)    (2, 402)    (2, 447)    (2, 519)    (2, 558)    (2, 684)    (2, 561)    (2, 529)    (2, 529)    (2, 529)    (2, 529)    (2, 529)    (2, 529)    (2, 529)
0025_0075_C203_CTW_SC.txt [0,0: (1, 303)]     (1, 303)    (2, 335)    (2, 381)    (2, 395)    (2, 393)    (2, 393)    (2, 393)    (2, 394)    (1, 432)    (1, 432)    (1, 432)    (1, 432)    (1, 432)    (1, 432)    (1, 432)    (1, 432)    (1, 426)    (1, 426)    (1, 426)    (1, 426)
0025_0075_C203_STW_CC.txt [0,0: (2, 284)]     (2, 284)    (2, 350)    (2, 429)    (2, 408)    (2, 531)    (2, 505)    (2, 485)    (2, 472)    (2, 509)    (2, 513)    (2, 513)    (2, 504)    (2, 545)    (2, 560)    (2, 560)    (2, 564)    (2, 557)    (2, 557)    (2, 557)    (2, 557)
0025_0075_C203_STW_SC.txt [2,0: (2, 323)]     (2, 329)    (2, 355)    (2, 323)    (2, 415)    (2, 537)    (2, 511)    (2, 511)    (2, 511)    (2, 511)    (2, 511)    (2, 511)    (2, 511)    (2, 532)    (2, 532)    (2, 532)    (2, 532)    (2, 532)    (2, 532)    (2, 532)    (2, 532)
0025_0075_C204_CTW_CC.txt [2,0: (1, 272)]     (2, 390)    (2, 313)    (1, 272)    (2, 331)    (2, 463)    (2, 499)    (2, 544)    (2, 454)    (2, 627)    (2, 478)    (1, 392)    (2, 525)    (1, 475)    (1, 475)    (1, 475)    (1, 475)    (1, 459)    (1, 459)    (1, 459)    (1, 475)
0025_0075_C204_CTW_SC.txt [3,0: (1, 336)]     (2, 304)    (2, 302)    (1, 339)    (1, 336)    (2, 465)    (2, 465)    (2, 465)    (2, 465)    (2, 497)    (2, 491)    (2, 491)    (1, 451)    (1, 449)    (1, 449)    (1, 449)    (1, 449)    (1, 449)    (2, 489)    (2, 489)    (2, 489)
0025_0075_C204_STW_CC.txt [0,0: (2, 357)]     (2, 357)    (2, 368)    (2, 368)    (2, 398)    (2, 469)    (2, 482)    (2, 473)    (2, 569)    (3, 597)    (3, 597)    (3, 612)    (3, 612)    (3, 597)    (3, 628)    (3, 612)    (3, 612)    (3, 597)    (3, 612)    (3, 612)    (3, 612)
0025_0075_C204_STW_SC.txt [3,0: (1, 253)]     (1, 286)    (2, 368)    (1, 359)    (1, 253)    (2, 524)    (2, 524)    (2, 524)    (2, 524)    (2, 545)    (2, 545)    (2, 528)    (2, 528)    (2, 572)    (2, 572)    (2, 572)    (2, 572)    (2, 574)    (2, 574)    (2, 574)    (2, 574)
0025_0075_C205_CTW_CC.txt [0,0: (1, 302)]     (1, 302)    (1, 302)    (1, 302)    (2, 327)    (2, 343)    (2, 343)    (1, 318)    (1, 318)    (2, 445)    (2, 434)    (2, 445)    (2, 434)    (2, 404)    (2, 404)    (2, 402)    (2, 402)    (2, 392)    (2, 392)    (2, 392)    (2, 392)
0025_0075_C205_CTW_SC.txt [3,0: (1, 337)]     (2, 405)    (2, 402)    (1, 359)    (1, 337)    (2, 345)    (2, 341)    (2, 341)    (2, 341)    (2, 399)    (2, 399)    (2, 399)    (2, 403)    (2, 413)    (2, 413)    (2, 413)    (2, 413)    (2, 431)    (2, 431)    (2, 431)    (2, 431)
0025_0075_C205_STW_CC.txt [0,0: (2, 408)]     (2, 408)    (2, 413)    (2, 432)    (2, 435)    (2, 538)    (2, 549)    (2, 507)    (2, 456)    (2, 524)    (2, 524)    (2, 533)    (2, 533)    (2, 537)    (2, 537)    (2, 531)    (2, 556)    (2, 546)    (2, 548)    (2, 548)    (2, 548)
0025_0075_C205_STW_SC.txt [3,0: (2, 368)]     (2, 439)    (2, 434)    (2, 430)    (2, 368)    (2, 451)    (2, 438)    (2, 449)    (2, 416)    (2, 459)    (2, 464)    (2, 494)    (2, 494)    (2, 489)    (2, 494)    (2, 494)    (2, 462)    (2, 451)    (2, 451)    (2, 456)    (2, 456)
0025_0075_C206_CTW_CC.txt [3,0: (1, 290)]     (2, 397)    (1, 303)    (2, 299)    (1, 290)    (1, 327)    (1, 327)    (1, 315)    (1, 315)    (2, 406)    (2, 406)    (2, 406)    (2, 406)    (2, 407)    (2, 407)    (2, 407)    (2, 407)    (2, 407)    (2, 407)    (2, 407)    (2, 407)
0025_0075_C206_CTW_SC.txt [1,0: (1, 296)]     (2, 369)    (1, 296)    (2, 327)    (1, 303)    (2, 377)    (2, 377)    (2, 377)    (2, 377)    (2, 482)    (2, 482)    (2, 482)    (2, 482)    (2, 459)    (2, 459)    (2, 459)    (2, 459)    (2, 482)    (2, 459)    (2, 459)    (2, 459)
0025_0075_C206_STW_CC.txt [2,0: (2, 370)]     (2, 429)    (2, 453)    (2, 370)    (2, 396)    (2, 488)    (2, 470)    (2, 392)    (2, 375)    (2, 492)    (2, 506)    (2, 506)    (2, 501)    (2, 549)    (2, 549)    (2, 527)    (2, 534)    (2, 506)    (2, 506)    (2, 507)    (2, 504)
0025_0075_C206_STW_SC.txt [2,0: (2, 325)]     (2, 334)    (2, 335)    (2, 325)    (2, 325)    (2, 462)    (2, 462)    (2, 462)    (2, 470)    (2, 474)    (2, 477)    (2, 477)    (2, 477)    (2, 512)    (2, 509)    (2, 509)    (2, 491)    (2, 507)    (2, 512)    (2, 512)    (2, 512)
0025_0075_C207_CTW_CC.txt [0,0: (1, 285)]     (1, 285)    (1, 292)    (1, 289)    (2, 334)    (1, 373)    (2, 405)    (2, 400)    (2, 388)    (2, 402)    (2, 402)    (2, 419)    (2, 368)    (2, 447)    (2, 447)    (2, 448)    (2, 447)    (2, 447)    (2, 447)    (2, 447)    (2, 447)
0025_0075_C207_CTW_SC.txt [2,0: (1, 283)]     (2, 344)    (2, 331)    (1, 283)    (1, 286)    (1, 342)    (1, 342)    (1, 349)    (1, 342)    (1, 364)    (1, 364)    (1, 364)    (1, 364)    (1, 405)    (1, 405)    (1, 403)    (1, 403)    (1, 391)    (1, 391)    (1, 391)    (1, 391)
0025_0075_C207_STW_CC.txt [1,0: (2, 350)]     (2, 461)    (2, 350)    (2, 391)    (2, 372)    (2, 442)    (2, 412)    (2, 414)    (2, 450)    (2, 538)    (2, 544)    (2, 544)    (2, 544)    (2, 544)    (2, 535)    (2, 551)    (2, 551)    (2, 545)    (2, 547)    (2, 547)    (2, 547)
0025_0075_C207_STW_SC.txt [1,0.4: (1, 510)]    (2, 481)    (2, 359)    (2, 420)    (2, 406)    (2, 552)    (2, 553)    (2, 553)    (2, 553)    (2, 586)    (2, 566)    (2, 566)    (2, 566)    (2, 586)    (2, 566)    (2, 566)    (2, 566)    (2, 556)    (1, 510)    (1, 510)    (1, 510)
0025_0075_C208_CTW_CC.txt [0,0: (1, 237)]     (1, 237)    (1, 284)    (1, 245)    (1, 283)    (1, 357)    (1, 296)    (2, 314)    (2, 330)    (2, 371)    (2, 378)    (2, 378)    (2, 377)    (2, 427)    (2, 367)    (2, 367)    (2, 367)    (2, 442)    (2, 442)    (2, 442)    (2, 434)
0025_0075_C208_CTW_SC.txt [2,0: (1, 257)]     (1, 303)    (1, 286)    (1, 257)    (1, 287)    (2, 343)    (2, 344)    (2, 344)    (2, 344)    (2, 390)    (2, 390)    (2, 390)    (2, 349)    (2, 390)    (2, 390)    (2, 390)    (2, 390)    (2, 395)    (2, 395)    (2, 395)    (2, 395)
0025_0075_C208_STW_CC.txt [3,0: (1, 333)]     (2, 420)    (2, 383)    (2, 339)    (1, 333)    (1, 346)    (1, 409)    (1, 407)    (1, 407)    (2, 573)    (2, 573)    (2, 573)    (2, 568)    (2, 580)    (2, 580)    (2, 580)    (2, 580)    (2, 569)    (2, 580)    (2, 580)    (2, 580)
0025_0075_C208_STW_SC.txt [3,0: (1, 279)]     (1, 332)    (2, 319)    (1, 303)    (1, 279)    (1, 383)    (1, 364)    (1, 364)    (1, 362)    (2, 457)    (2, 457)    (2, 457)    (2, 457)    (2, 457)    (2, 457)    (2, 457)    (2, 457)    (2, 463)    (2, 463)    (2, 463)    (2, 463)
0025_0075_R101_CTW_CC.txt [3,0.4: (11, 888)]  (13, 1102)   (12, 948)  (13, 1023)  (13, 1103)  (13, 1023)  (13, 1028)  (13, 1083)  (14, 1052)  (13, 1024)   (12, 925)  (13, 1071)   (12, 914)   (12, 940)  (13, 1054)   (12, 914)   (13, 969)   (11, 964)  (12, 1003)   (11, 915)   (11, 888)
0025_0075_R101_CTW_SC.txt [1,0.3: (11, 857)]  (13, 1070)  (14, 1091)  (15, 1143)  (13, 1003)  (12, 1001)  (14, 1051)  (15, 1120)   (13, 999)   (12, 864)   (11, 903)  (13, 1041)  (13, 1018)   (12, 978)   (11, 857)   (12, 945)   (11, 875)   (12, 937)   (12, 953)   (12, 963)   (12, 945)
